ID,Створення запис на СТО,Плановий заїзд,Планове закінчення
6e5a0f70-c6ec-11ed-a999-005056b5d516,2023-03-20 10:01:08,2023-03-21 11:02:55,2023-03-21 14:02:55
e77cfca5-c6f0-11ed-a999-005056b5d516,2023-03-20 12:41:26,2023-03-22 09:00:21,2023-03-22 10:00:21
e77cfca6-c6f0-11ed-a999-005056b5d516,2023-03-22 09:35:35,2023-03-22 13:29:48,2023-03-22 14:59:48
e77cfcab-c6f0-11ed-a999-005056b5d516,2023-03-22 09:45:52,2023-03-23 13:32:37,2023-03-23 14:32:37
e77cfcb1-c6f0-11ed-a999-005056b5d516,2023-03-22 16:38:41,2023-03-24 12:01:10,2023-03-24 14:31:10
464548a5-c725-11ed-a999-005056b5d516,2023-03-20 14:08:29,2023-03-21 12:31:27,2023-03-21 14:31:27
72c42400-c7b6-11ed-a999-005056b5d516,2023-03-21 09:28:38,2023-03-21 13:31:51,2023-03-21 14:51:51
72c42401-c7b6-11ed-a999-005056b5d516,2023-03-20 16:10:38,2023-03-21 12:00:23,2023-03-21 14:00:23
72c42403-c7b6-11ed-a999-005056b5d516,2023-03-21 10:05:01,2023-03-21 14:07:01,2023-03-21 18:07:01
72c4240f-c7b6-11ed-a999-005056b5d516,2023-03-17 10:34:16,2023-03-22 12:00:37,2023-03-22 15:00:37
72c42415-c7b6-11ed-a999-005056b5d516,2023-03-21 11:23:27,2023-03-22 09:29:07,2023-03-22 10:59:07
72c42416-c7b6-11ed-a999-005056b5d516,2023-03-20 10:10:29,2023-03-22 10:56:57,2023-03-22 12:56:57
72c42418-c7b6-11ed-a999-005056b5d516,2023-03-21 09:16:03,2023-03-22 15:00:55,2023-03-22 16:30:55
72c42419-c7b6-11ed-a999-005056b5d516,2023-03-20 11:13:55,2023-03-22 11:01:28,2023-03-22 13:01:28
93297ee3-c7c3-11ed-a999-005056b5d516,2023-03-21 11:35:26,2023-03-24 09:00:44,2023-03-24 12:00:44
93297ef5-c7c3-11ed-a999-005056b5d516,2023-03-21 13:59:22,2023-03-28 09:00:44,2023-03-28 12:30:44
938b8b1c-c7c4-11ed-a999-005056b5d516,2023-03-16 15:23:50,2023-03-21 10:59:57,2023-03-21 13:29:57
938b8b21-c7c4-11ed-a999-005056b5d516,2023-03-21 10:00:19,2023-03-21 14:00:14,2023-03-21 16:00:14
938b8b22-c7c4-11ed-a999-005056b5d516,2023-03-20 11:10:24,2023-03-21 14:59:52,2023-03-21 15:59:52
938b8b2f-c7c4-11ed-a999-005056b5d516,2023-03-22 10:01:53,2023-03-23 11:05:52,2023-03-23 13:05:52
487ad360-c7ea-11ed-a999-005056b5d516,2023-03-20 13:58:43,2023-03-22 09:00:55,2023-03-22 11:00:55
487ad364-c7ea-11ed-a999-005056b5d516,2023-03-16 15:37:44,2023-03-22 09:00:23,2023-03-22 10:55:23
487ad36d-c7ea-11ed-a999-005056b5d516,2023-03-20 10:58:18,2023-03-22 09:58:33,2023-03-22 13:58:33
47e29119-c7fc-11ed-a999-005056b5d516,2023-03-22 09:23:16,2023-03-22 10:32:26,2023-03-22 12:32:26
47e2911c-c7fc-11ed-a999-005056b5d516,2023-03-22 09:46:52,2023-03-24 09:29:56,2023-03-24 13:29:56
47e29126-c7fc-11ed-a999-005056b5d516,2023-03-29 10:40:57,2023-03-30 13:31:45,2023-03-30 14:51:45
47e2912d-c7fc-11ed-a999-005056b5d516,2023-03-22 15:56:26,2023-03-23 13:33:46,2023-03-23 16:03:46
30f52245-c87f-11ed-a999-005056b5d516,2023-03-21 11:51:42,2023-03-22 09:16:48,2023-03-22 10:16:48
30f52248-c87f-11ed-a999-005056b5d516,2023-03-20 10:54:49,2023-03-22 10:20:27,2023-03-22 12:40:27
30f52249-c87f-11ed-a999-005056b5d516,2023-03-21 12:23:46,2023-03-22 10:01:57,2023-03-22 10:51:57
30f5224f-c87f-11ed-a999-005056b5d516,2023-03-20 10:33:58,2023-03-22 11:00:11,2023-03-22 15:00:11
f5a2956c-c890-11ed-a999-005056b5d516,2023-03-21 11:46:09,2023-03-22 15:00:22,2023-03-22 17:00:22
f5a29572-c890-11ed-a999-005056b5d516,2023-03-22 18:00:52,2023-03-30 16:00:47,2023-03-30 18:00:47
2b100a3d-c93d-11ed-a999-005056b5d516,2023-03-20 14:51:31,2023-03-23 09:00:00,2023-03-23 10:28:00
2b100a3e-c93d-11ed-a999-005056b5d516,2023-03-20 14:49:46,2023-03-23 09:00:21,2023-03-23 11:00:21
2b100a4c-c93d-11ed-a999-005056b5d516,2023-03-24 07:14:34,2023-03-24 09:29:56,2023-03-24 10:54:56
2b100a56-c93d-11ed-a999-005056b5d516,2023-03-24 14:51:26,2023-03-28 10:59:59,2023-03-28 13:29:59
2b100a5a-c93d-11ed-a999-005056b5d516,2023-03-27 08:54:08,2023-03-27 09:00:42,2023-03-27 11:00:42
51b5f90d-c943-11ed-a999-005056b5d516,2023-03-21 08:59:29,2023-03-23 09:01:02,2023-03-23 11:01:02
7aa9c9bb-c943-11ed-a999-005056b5d516,2023-03-21 11:11:30,2023-03-23 09:00:44,2023-03-23 11:30:44
26a13bcf-c945-11ed-a999-005056b5d516,2023-03-21 14:01:18,2023-03-23 13:03:06,2023-03-23 14:33:06
6897050a-e7eb-11ed-a999-005056b5d516,2023-05-02 11:50:39,2023-05-02 13:05:27,2023-05-02 13:55:27
6897050c-e7eb-11ed-a999-005056b5d516,2023-05-02 11:16:09,2023-05-04 11:02:12,2023-05-04 11:57:12
68970517-e7eb-11ed-a999-005056b5d516,2023-05-02 09:43:31,2023-05-02 14:03:35,2023-05-02 16:03:35
49ceaab8-e819-11ed-a999-005056b5d516,2023-05-01 16:14:01,2023-05-05 14:59:19,2023-05-05 17:29:19
f55afaf3-e8ab-11ed-a999-005056b5d516,2023-05-01 17:42:13,2023-05-02 14:05:48,2023-05-02 16:05:48
8f09996f-e8b7-11ed-a999-005056b5d516,2023-05-02 09:20:52,2023-05-02 16:00:29,2023-05-02 18:00:29
83db6a2c-e8bc-11ed-a999-005056b5d516,2023-05-01 11:07:38,2023-05-02 11:29:39,2023-05-02 13:29:39
5474792a-e8cd-11ed-a999-005056b5d516,2023-05-01 14:41:34,2023-05-02 14:32:27,2023-05-02 16:00:27
5474792b-e8cd-11ed-a999-005056b5d516,2023-05-01 14:24:44,2023-05-02 14:33:02,2023-05-02 16:33:02
94dff301-e8e4-11ed-a999-005056b5d516,2023-05-02 15:27:47,2023-05-03 14:01:21,2023-05-03 16:01:21
94dff303-e8e4-11ed-a999-005056b5d516,2023-05-02 15:38:39,2023-05-04 14:00:34,2023-05-04 16:00:34
31442a66-e8ea-11ed-a999-005056b5d516,2023-05-02 13:33:27,2023-05-03 11:16:39,2023-05-03 13:16:39
31442a78-e8ea-11ed-a999-005056b5d516,2023-05-01 15:31:16,2023-05-03 13:01:56,2023-05-03 15:01:56
31442a82-e8ea-11ed-a999-005056b5d516,2023-04-24 12:00:30,2023-05-04 09:15:46,2023-05-04 11:15:46
e7392fc5-e8ea-11ed-a999-005056b5d516,2023-05-02 16:10:33,2023-05-05 09:00:42,2023-05-05 11:00:42
e7392fc7-e8ea-11ed-a999-005056b5d516,2023-05-02 16:32:52,2023-05-09 09:00:21,2023-05-09 11:30:21
e7392fca-e8ea-11ed-a999-005056b5d516,2023-05-03 09:27:10,2023-05-05 14:00:39,2023-05-05 15:30:39
e7392fcc-e8ea-11ed-a999-005056b5d516,2023-05-03 09:56:18,2023-05-04 10:00:16,2023-05-04 12:30:16
e7392fcd-e8ea-11ed-a999-005056b5d516,2023-05-03 10:15:41,2023-05-06 09:00:00,2023-05-06 11:00:00
e7392fd1-e8ea-11ed-a999-005056b5d516,2023-05-03 11:27:27,2023-05-05 09:16:07,2023-05-05 11:16:07
b106b51a-e8f4-11ed-a999-005056b5d516,2023-05-02 16:03:29,2023-05-03 09:00:00,2023-05-03 10:00:00
f6addabb-e972-11ed-a999-005056b5d516,2023-05-02 10:12:01,2023-05-03 09:29:26,2023-05-03 10:58:26
8aa957f8-e974-11ed-a999-005056b5d516,2023-04-26 13:33:23,2023-05-03 09:16:30,2023-05-03 10:16:30
8aa95817-e974-11ed-a999-005056b5d516,2023-05-05 11:56:03,2023-05-08 12:02:22,2023-05-08 15:02:22
97244687-e989-11ed-a999-005056b5d516,2023-05-02 15:55:31,2023-05-03 12:31:17,2023-05-03 14:31:17
97244692-e989-11ed-a999-005056b5d516,2023-05-03 15:03:22,2023-05-04 12:33:48,2023-05-04 13:23:48
b11639ca-ea3f-11ed-a999-005056b5d516,2023-05-01 10:23:55,2023-05-04 09:00:21,2023-05-04 11:00:21
b11639cc-ea3f-11ed-a999-005056b5d516,2023-05-01 15:09:34,2023-05-04 11:16:48,2023-05-04 13:16:48
b11639d3-ea3f-11ed-a999-005056b5d516,2023-05-01 13:14:44,2023-05-04 11:01:37,2023-05-04 13:01:37
b11639d8-ea3f-11ed-a999-005056b5d516,2023-05-04 09:03:44,2023-05-04 14:32:14,2023-05-04 16:02:14
b11639ea-ea3f-11ed-a999-005056b5d516,2023-05-04 17:06:58,2023-05-05 12:32:44,2023-05-05 15:32:44
5f0a4cee-ea40-11ed-a999-005056b5d516,2023-05-02 11:52:31,2023-05-04 09:15:46,2023-05-04 11:45:46
90a2274a-ea41-11ed-a999-005056b5d516,2023-05-04 15:11:56,2023-05-04 16:01:25,2023-05-04 18:01:25
6dc968b9-ea42-11ed-a999-005056b5d516,2023-05-04 10:11:34,2023-05-04 09:16:59,2023-05-04 10:06:59
6dc968bc-ea42-11ed-a999-005056b5d516,2023-05-01 10:54:29,2023-05-04 10:16:30,2023-05-04 12:16:30
6dc968d6-ea42-11ed-a999-005056b5d516,2023-05-03 11:14:00,2023-05-05 09:00:09,2023-05-05 10:30:09
faeb9724-ea4a-11ed-a999-005056b5d516,2023-05-04 10:40:45,2023-05-04 15:01:33,2023-05-04 16:31:33
faeb9729-ea4a-11ed-a999-005056b5d516,2023-05-04 10:10:07,2023-05-04 12:59:54,2023-05-04 14:29:54
faeb972b-ea4a-11ed-a999-005056b5d516,2023-05-05 11:48:17,2023-05-09 09:31:41,2023-05-09 11:01:41
faeb9735-ea4a-11ed-a999-005056b5d516,2023-05-05 09:04:24,2023-05-05 08:59:55,2023-05-05 10:29:55
faeb973d-ea4a-11ed-a999-005056b5d516,2023-05-03 11:22:18,2023-05-05 11:01:14,2023-05-05 13:56:14
74e54de5-ea5a-11ed-a999-005056b5d516,2023-05-03 09:53:03,2023-05-04 12:05:25,2023-05-04 13:35:25
74e54de7-ea5a-11ed-a999-005056b5d516,2023-05-04 12:17:04,2023-05-05 12:01:47,2023-05-05 12:51:47
74e54e16-ea5a-11ed-a999-005056b5d516,2023-05-05 11:15:26,2023-05-05 14:01:16,2023-05-05 17:01:16
,2023-05-08 13:51:52,2023-05-10 11:02:22,2023-05-10 14:02:22
,2023-05-08 10:07:38,2023-05-10 08:58:33,2023-05-10 10:28:33
,2023-03-14 16:13:09,2023-03-15 11:31:34,2023-03-15 13:31:34
,2023-01-05 15:15:39,2023-01-10 10:31:39,2023-01-10 11:51:39
,2023-01-05 15:17:07,2023-01-10 13:02:20,2023-01-10 14:32:20
,2023-01-06 11:13:49,2023-01-13 12:01:07,2023-01-13 14:01:07
,2023-01-06 11:48:03,2023-01-09 14:33:12,2023-01-09 16:03:12
,2023-02-17 17:10:56,2023-02-22 09:00:18,2023-02-22 10:00:18
,2023-04-07 08:42:53,2023-04-07 16:03:48,2023-04-07 18:03:48
,2023-03-28 13:31:36,2023-03-28 15:00:04,2023-03-28 17:00:04
,2023-01-04 11:48:58,2023-01-10 12:00:11,2023-01-10 13:30:11
,2023-03-21 09:21:49,2023-03-21 14:34:58,2023-03-21 15:34:58
,2023-03-15 17:05:47,2023-03-21 11:02:08,2023-03-21 13:02:08
,2023-02-14 08:40:27,2023-02-15 09:00:46,2023-02-15 11:00:46
,2023-02-17 17:08:29,2023-02-20 14:02:40,2023-02-20 16:02:40
,2023-02-14 15:42:29,2023-02-16 09:02:32,2023-02-16 13:02:32
,2023-05-08 11:00:30,2023-05-11 09:30:05,2023-05-11 12:00:05
,2023-01-09 10:04:24,2023-01-09 12:59:24,2023-01-09 15:59:24
,2023-03-27 13:40:58,2023-03-27 15:03:16,2023-03-27 18:03:16
,2023-05-08 09:14:10,2023-05-08 14:02:15,2023-05-08 16:02:15
,2023-05-09 14:34:06,2023-05-10 15:04:52,2023-05-10 18:04:52
,2023-04-19 13:41:00,2023-04-20 08:58:33,2023-04-20 09:58:33
,2023-04-04 10:05:42,2023-04-04 15:35:12,2023-04-04 16:35:12
,2023-04-03 08:50:29,2023-04-03 16:01:25,2023-04-03 17:31:25
,2023-04-03 12:22:04,2023-04-04 15:01:56,2023-04-04 16:31:56
,2023-03-24 14:54:07,2023-03-24 15:31:02,2023-03-24 16:51:02
,2023-04-10 17:54:39,2023-04-11 16:59:47,2023-04-11 17:59:47
,2023-04-11 16:19:31,2023-04-12 12:01:58,2023-04-12 13:51:58
,2023-04-11 16:59:46,2023-04-12 13:59:54,2023-04-12 14:59:54
,2023-04-10 12:24:42,2023-04-11 11:01:49,2023-04-11 12:56:49
,2023-01-04 09:35:07,2023-01-04 16:04:05,2023-01-04 18:04:05
,2023-03-02 14:45:51,2023-03-03 11:00:23,2023-03-03 12:30:23
,2023-02-17 10:24:02,2023-02-18 14:29:25,2023-02-18 15:59:25
,2023-02-17 10:26:35,2023-02-17 16:00:47,2023-02-17 18:00:47
,2023-02-16 09:52:31,2023-02-16 13:02:20,2023-02-16 16:02:20
,2023-03-30 16:27:23,2023-03-31 11:01:49,2023-03-31 16:01:49
,2023-03-31 11:12:19,2023-03-31 13:31:19,2023-03-31 14:31:19
,2023-01-09 09:27:10,2023-01-10 14:03:54,2023-01-10 17:03:54
,2023-04-04 10:27:53,2023-04-05 09:15:48,2023-04-05 12:15:48
,2023-05-08 15:49:31,2023-05-09 15:00:11,2023-05-09 16:30:11
,2023-03-27 13:40:15,2023-03-27 13:01:43,2023-03-27 14:51:43
,2023-02-13 17:40:38,2023-02-15 08:59:36,2023-02-15 09:59:36
,2023-04-05 15:39:48,2023-04-08 11:59:35,2023-04-08 13:59:35
,2023-03-07 09:28:15,2023-03-11 08:59:48,2023-03-11 10:59:48
,2023-03-22 17:15:18,2023-03-23 11:33:13,2023-03-23 14:33:13
,2023-03-20 17:56:02,2023-03-22 15:00:46,2023-03-22 17:00:46
,2023-05-08 11:09:04,2023-05-12 12:00:46,2023-05-12 15:00:46
,2023-05-09 12:37:05,2023-05-11 13:01:30,2023-05-11 15:01:30
,2023-04-07 17:03:50,2023-04-15 10:00:28,2023-04-15 11:30:28
,2023-04-06 15:46:48,2023-04-10 09:15:33,2023-04-10 10:45:33
,2023-04-06 15:52:15,2023-04-10 11:00:49,2023-04-10 11:30:49
,2023-05-09 10:26:16,2023-05-10 09:00:11,2023-05-10 18:00:11
,2023-04-04 09:45:26,2023-04-05 15:32:04,2023-04-05 18:00:04
,2023-04-04 09:47:05,2023-04-06 09:00:42,2023-04-06 11:28:42
,2023-03-27 15:18:16,2023-03-28 09:30:24,2023-03-28 12:00:24
,2023-04-10 17:40:56,2023-04-12 11:02:34,2023-04-12 12:32:34
,2023-02-16 11:57:46,2023-02-24 12:00:46,2023-02-24 14:00:46
,2023-04-10 12:01:07,2023-04-12 09:16:18,2023-04-12 11:01:18
,2023-04-18 09:05:07,2023-04-18 10:32:00,2023-04-18 12:32:00
,2023-04-14 10:23:23,2023-04-14 14:02:05,2023-04-14 18:02:05
,2023-04-26 17:58:44,2023-05-01 09:31:26,2023-05-01 09:59:26
,2023-01-09 10:39:06,2023-01-10 15:30:35,2023-01-10 18:00:35
,2023-04-26 18:04:17,2023-05-01 11:02:18,2023-05-01 15:02:18
,2023-04-01 11:29:49,2023-04-18 09:15:48,2023-04-18 11:15:48
,2023-01-12 10:37:34,2023-01-12 15:02:13,2023-01-12 18:02:13
,2023-01-18 09:34:33,2023-01-19 14:02:01,2023-01-19 16:32:01
,2023-04-24 10:52:36,2023-04-25 10:00:23,2023-04-25 12:00:23
,2023-04-28 16:39:37,2023-05-02 11:00:35,2023-05-02 12:59:35
,2023-01-18 18:29:54,2023-01-19 14:32:24,2023-01-19 15:32:24
,2023-01-10 11:19:17,2023-01-16 09:00:39,2023-01-16 11:00:39
,2023-05-01 10:10:45,2023-05-01 11:00:34,2023-05-01 13:00:34
,2023-02-28 12:35:35,2023-03-01 15:30:00,2023-03-01 17:00:00
,2023-04-26 16:09:13,2023-04-28 09:15:55,2023-04-28 10:45:55
,2023-02-02 10:38:33,2023-02-02 13:30:50,2023-02-02 16:30:50
,2023-03-10 17:54:17,2023-03-14 15:00:09,2023-03-14 17:00:09
,2023-03-10 17:55:06,2023-03-14 13:00:27,2023-03-14 15:00:27
,2023-04-25 13:00:43,2023-04-27 16:00:39,2023-04-27 18:00:39
,2023-01-30 09:13:45,2023-01-31 09:00:43,2023-01-31 12:00:43
,2023-02-03 17:32:53,2023-02-08 10:00:20,2023-02-08 12:00:20
,2023-03-31 12:05:34,2023-04-03 13:31:45,2023-04-03 15:56:45
,2023-01-14 14:05:56,2023-01-17 12:01:33,2023-01-17 15:01:33
,2023-02-13 17:42:39,2023-02-16 10:00:46,2023-02-16 13:00:46
,2023-04-18 09:10:58,2023-04-18 12:00:37,2023-04-18 13:00:37
,2023-04-24 11:37:13,2023-04-24 12:06:14,2023-04-24 13:06:14
,2023-04-14 10:17:27,2023-04-14 15:40:27,2023-04-14 18:06:27
,2023-03-20 17:28:37,2023-03-22 16:00:46,2023-03-22 18:00:46
,2023-04-01 13:29:56,2023-04-03 13:01:23,2023-04-03 17:01:23
,2023-04-29 12:45:36,2023-05-02 11:58:51,2023-05-02 13:58:51
,2023-04-27 10:00:14,2023-05-01 13:30:40,2023-05-01 15:00:40
,2023-04-25 12:34:03,2023-04-28 14:31:56,2023-04-28 15:28:56
,2023-04-27 11:23:11,2023-04-29 14:03:15,2023-04-29 16:03:15
,2023-05-09 10:02:51,2023-05-15 09:00:44,2023-05-15 10:55:44
,2023-04-26 10:43:13,2023-04-28 14:31:52,2023-04-28 16:01:52
,2023-01-17 10:52:41,2023-01-19 10:00:43,2023-01-19 12:00:43
,2023-01-17 10:53:42,2023-01-19 10:59:59,2023-01-19 12:29:59
,2023-05-08 10:44:38,2023-05-11 12:01:47,2023-05-11 14:01:47
,2023-04-18 13:01:03,2023-04-22 09:00:26,2023-04-22 11:30:26
,2023-04-21 10:27:29,2023-04-24 09:00:09,2023-04-24 10:28:09
,2023-04-18 09:07:28,2023-04-18 16:00:39,2023-04-18 18:00:39
,2023-02-28 13:57:04,2023-03-01 10:29:13,2023-03-01 12:59:13
,2023-03-02 10:38:09,2023-03-02 12:00:23,2023-03-02 13:30:23
,2023-01-21 12:07:53,2023-01-21 12:29:22,2023-01-21 13:29:22
,2023-01-18 16:07:01,2023-01-20 13:03:04,2023-01-20 15:33:04
,2023-02-20 09:10:14,2023-02-20 11:01:19,2023-02-20 11:57:19
,2023-02-20 10:23:37,2023-02-20 10:30:41,2023-02-20 11:55:41
,2023-04-18 09:34:52,2023-04-29 11:00:28,2023-04-29 13:00:28
,2023-04-19 10:34:51,2023-04-25 09:00:09,2023-04-25 10:28:09
,2023-02-23 10:12:19,2023-02-24 09:00:23,2023-02-24 12:00:23
,2023-02-20 13:32:43,2023-02-21 09:00:34,2023-02-21 10:30:34
,2023-02-13 15:28:08,2023-02-13 16:00:27,2023-02-13 18:00:27
,2023-03-30 10:28:26,2023-03-30 10:59:16,2023-03-30 11:59:16
,2023-03-24 12:06:26,2023-03-27 12:02:08,2023-03-27 13:02:08
,2023-01-18 09:33:14,2023-01-18 16:33:36,2023-01-18 18:01:36
,2023-02-06 14:17:08,2023-02-10 10:00:59,2023-02-10 12:00:59
,2023-02-17 09:48:14,2023-02-20 11:30:44,2023-02-20 14:25:44
,2023-04-21 14:44:34,2023-04-24 16:32:46,2023-04-24 17:32:46
,2023-04-07 09:57:00,2023-04-10 12:00:37,2023-04-10 17:00:37
,2023-03-25 14:26:57,2023-03-27 13:03:42,2023-03-27 14:33:42
,2023-05-01 13:20:26,2023-05-03 13:30:51,2023-05-03 17:30:51
,2023-01-11 08:52:55,2023-01-11 13:33:01,2023-01-11 16:03:01
,2023-01-17 13:23:45,2023-01-18 12:33:34,2023-01-18 14:03:34
,2023-01-16 09:49:09,2023-01-17 12:31:27,2023-01-17 15:31:27
,2023-01-16 10:33:51,2023-01-17 15:02:43,2023-01-17 17:02:43
,2023-01-16 12:23:07,2023-01-17 10:29:30,2023-01-17 11:54:30
,2023-01-16 14:52:56,2023-01-16 16:32:26,2023-01-16 17:32:26
,2023-01-20 14:48:35,2023-01-24 12:59:36,2023-01-24 15:59:36
,2023-01-20 10:11:05,2023-01-21 15:00:01,2023-01-21 16:00:01
,2023-01-19 14:09:40,2023-01-20 14:35:29,2023-01-20 15:35:29
,2023-01-09 14:41:35,2023-01-10 16:01:56,2023-01-10 18:01:56
,2023-01-09 14:12:14,2023-01-09 17:03:30,2023-01-09 18:03:30
,2023-02-16 16:40:46,2023-02-20 09:00:38,2023-02-20 09:14:38
,2023-02-07 14:04:46,2023-02-07 15:00:22,2023-02-07 18:00:22
,2023-03-01 10:02:38,2023-03-01 16:00:11,2023-03-01 18:00:11
,2023-02-14 09:30:28,2023-02-15 09:31:27,2023-02-15 12:01:27
,2023-04-18 09:00:10,2023-04-20 09:00:09,2023-04-20 10:25:09
,2023-05-03 14:23:50,2023-05-08 09:31:06,2023-05-08 13:31:06
,2023-05-03 14:27:29,2023-05-08 09:16:27,2023-05-08 17:46:27
,2023-01-20 12:17:47,2023-01-23 15:01:33,2023-01-23 17:01:33
,2023-04-10 11:36:15,2023-04-10 14:35:29,2023-04-10 16:05:29
,2023-01-16 09:51:33,2023-01-17 13:01:56,2023-01-17 15:31:56
,2023-04-18 09:02:13,2023-04-18 14:00:09,2023-04-18 17:00:09
,2023-02-03 10:38:47,2023-02-03 14:02:55,2023-02-03 16:02:55
87c6acdc-a38c-11ed-a994-005056b5d516,2023-02-02 09:41:10,2023-02-03 14:31:29,2023-02-03 17:01:29
58023460-a38d-11ed-a994-005056b5d516,2023-01-27 16:25:51,2023-02-03 12:01:14,2023-02-03 14:01:14
095bf235-a396-11ed-a994-005056b5d516,2023-02-03 09:39:55,2023-02-03 14:59:12,2023-02-03 17:49:12
095bf23f-a396-11ed-a994-005056b5d516,2023-02-03 10:19:41,2023-02-03 13:01:21,2023-02-03 15:01:21
095bf244-a396-11ed-a994-005056b5d516,2023-02-03 10:49:46,2023-02-03 15:02:43,2023-02-03 17:02:43
71c07cf3-a3cf-11ed-a994-005056b5d516,2023-02-03 11:58:10,2023-02-03 17:01:44,2023-02-03 17:59:44
fc907877-a457-11ed-a994-005056b5d516,2023-02-02 12:17:10,2023-02-04 09:30:44,2023-02-04 10:58:44
64cd8ef2-a458-11ed-a994-005056b5d516,2023-02-03 17:45:56,2023-02-04 10:00:42,2023-02-04 11:55:42
64cd8ef3-a458-11ed-a994-005056b5d516,2023-02-01 15:58:27,2023-02-04 09:31:18,2023-02-04 10:56:18
64cd8ef4-a458-11ed-a994-005056b5d516,2023-02-02 13:30:54,2023-02-04 10:59:11,2023-02-04 13:29:11
64cd8ef5-a458-11ed-a994-005056b5d516,2023-02-01 13:11:52,2023-02-04 12:00:49,2023-02-04 13:55:49
64cd8ef6-a458-11ed-a994-005056b5d516,2023-02-02 17:33:01,2023-02-04 12:31:39,2023-02-04 15:31:39
64cd8ef8-a458-11ed-a994-005056b5d516,2023-02-01 11:52:58,2023-02-04 09:58:42,2023-02-04 12:58:42
64cd8ef9-a458-11ed-a994-005056b5d516,2023-01-30 16:24:46,2023-02-04 09:01:03,2023-02-04 11:31:03
09fe3f05-a5ea-11ed-a994-005056b5d516,2023-01-30 15:29:27,2023-02-06 09:00:13,2023-02-06 12:00:13
09fe3f0b-a5ea-11ed-a994-005056b5d516,2023-02-04 12:21:28,2023-02-06 11:31:46,2023-02-06 14:01:46
09fe3f0f-a5ea-11ed-a994-005056b5d516,2023-02-06 10:13:59,2023-02-06 12:30:52,2023-02-06 15:30:52
09fe3f10-a5ea-11ed-a994-005056b5d516,2023-02-06 10:08:34,2023-02-10 11:00:21,2023-02-10 13:00:21
ef06f5d9-a5ea-11ed-a994-005056b5d516,2023-02-03 10:16:23,2023-02-06 09:00:06,2023-02-06 11:30:06
fd420115-a5ea-11ed-a994-005056b5d516,2023-01-26 16:04:12,2023-02-06 09:00:20,2023-02-06 11:00:20
fd420128-a5ea-11ed-a994-005056b5d516,2023-02-01 13:33:16,2023-02-06 11:00:33,2023-02-06 13:00:33
ea9d63ed-a5eb-11ed-a994-005056b5d516,2023-02-03 12:46:58,2023-02-06 10:00:22,2023-02-06 12:30:22
ea9d63f2-a5eb-11ed-a994-005056b5d516,2023-02-06 08:42:33,2023-02-06 09:32:31,2023-02-06 10:52:31
ea9d63f5-a5eb-11ed-a994-005056b5d516,2023-02-06 09:11:53,2023-02-06 13:02:03,2023-02-06 15:32:03
ea9d63f8-a5eb-11ed-a994-005056b5d516,2023-02-06 09:32:28,2023-02-06 13:01:56,2023-02-06 14:01:56
ea9d63fa-a5eb-11ed-a994-005056b5d516,2023-02-06 10:04:12,2023-02-06 15:33:12,2023-02-06 17:58:12
8a37a2d6-a5ed-11ed-a994-005056b5d516,2023-02-04 10:51:45,2023-02-06 09:00:11,2023-02-06 10:30:11
7541f675-a60b-11ed-a994-005056b5d516,2023-02-09 08:38:02,2023-02-09 13:04:29,2023-02-09 16:04:29
7f7e506c-a60d-11ed-a994-005056b5d516,2023-02-06 09:29:42,2023-02-07 09:00:58,2023-02-07 12:00:58
7d9c6256-a611-11ed-a994-005056b5d516,2023-02-06 14:12:50,2023-02-07 15:05:13,2023-02-07 16:05:13
2416810c-a61b-11ed-a994-005056b5d516,2023-02-07 17:48:20,2023-02-08 09:00:34,2023-02-08 09:55:34
24168110-a61b-11ed-a994-005056b5d516,2023-02-23 17:15:13,2023-02-24 11:03:42,2023-02-24 11:53:42
24168114-a61b-11ed-a994-005056b5d516,2023-02-06 09:35:31,2023-02-07 09:00:45,2023-02-07 11:00:45
4c1c0617-a624-11ed-a994-005056b5d516,2023-02-06 16:06:48,2023-02-07 12:33:36,2023-02-07 14:53:36
4c1c061a-a624-11ed-a994-005056b5d516,2023-02-06 09:29:23,2023-02-08 11:00:18,2023-02-08 14:30:18
c2a2b125-a6b1-11ed-a994-005056b5d516,2023-02-02 13:47:37,2023-02-07 09:01:02,2023-02-07 12:01:02
58d6b1f2-a6b4-11ed-a994-005056b5d516,2023-02-07 10:22:03,2023-02-07 14:04:59,2023-02-07 16:34:59
58d6b1f4-a6b4-11ed-a994-005056b5d516,2023-02-07 11:00:43,2023-02-11 11:31:43,2023-02-11 13:31:43
cbc4b2bb-a6b6-11ed-a994-005056b5d516,2023-02-07 09:34:28,2023-02-07 12:30:58,2023-02-07 16:00:58
cbc4b2ce-a6b6-11ed-a994-005056b5d516,2023-02-07 13:08:06,2023-02-07 15:00:48,2023-02-07 17:00:48
cd2a1cb2-a6d7-11ed-a994-005056b5d516,2023-02-07 14:21:57,2023-02-11 12:01:49,2023-02-11 14:01:49
cd2a1cb3-a6d7-11ed-a994-005056b5d516,2023-02-07 14:25:00,2023-02-08 12:01:52,2023-02-08 15:01:52
5096700d-c198-11ed-a999-005056b5d516,2023-03-13 16:55:06,2023-03-15 11:31:13,2023-03-15 13:01:13
6b9dcf63-c234-11ed-a999-005056b5d516,2023-03-14 13:47:31,2023-03-16 11:00:45,2023-03-16 12:30:45
ffaef856-c234-11ed-a999-005056b5d516,2023-03-13 11:58:31,2023-03-14 12:01:30,2023-03-14 14:01:30
